Package,Class,Method,Parameters,CC
org.apache.commons.collections4,FluentIterable,append,[final Iterable<? extends E> other],1
org.apache.commons.collections4,FluentIterable,asEnumeration,[],1
org.apache.commons.collections4,FluentIterable,collate,[final Iterable<? extends E> other],1
org.apache.commons.collections4,FluentIterable,collate,[final Iterable<? extends E> other, final Comparator<? super E> comparator],1
org.apache.commons.collections4,FluentIterable,contains,[final Object object],1
org.apache.commons.collections4,FluentIterable,copyInto,[final Collection<? super E> collection],1
org.apache.commons.collections4,FluentIterable,eval,[],1
org.apache.commons.collections4,FluentIterable,filter,[final Predicate<? super E> predicate],1
org.apache.commons.collections4,FluentIterable,forEach,[final Closure<? super E> closure],1
org.apache.commons.collections4,FluentIterable,get,[final int position],1
org.apache.commons.collections4,FluentIterable,isEmpty,[],1
org.apache.commons.collections4,FluentIterable,iterator,[],1
org.apache.commons.collections4,FluentIterable,limit,[final long maxSize],1
org.apache.commons.collections4,FluentIterable,loop,[],1
org.apache.commons.collections4,FluentIterable,reverse,[],1
org.apache.commons.collections4,FluentIterable,size,[],1
org.apache.commons.collections4,FluentIterable,skip,[final long elementsToSkip],1
org.apache.commons.collections4,FluentIterable,toArray,[final Class<E> arrayClass],1
org.apache.commons.collections4,FluentIterable,toList,[],1
org.apache.commons.collections4,FluentIterable,toString,[],1
org.apache.commons.collections4,FluentIterable,transform,[final Transformer<? super E, ? extends O> transformer],1
org.apache.commons.collections4,FluentIterable,unique,[],1
org.apache.commons.collections4,FluentIterable,unmodifiable,[],1
org.apache.commons.collections4,FluentIterable,zip,[final Iterable<? extends E> other],1
org.apache.commons.collections4,FluentIterable,zip,[final Iterable<? extends E>... others],1
org.apache.commons.collections4.functors,AbstractPredicate,evaluate,[final T object],1
org.apache.commons.collections4.functors,AbstractQuantifierPredicate,getPredicates,[],1
org.apache.commons.collections4.functors,AllPredicate,allPredicate,[final Collection<? extends Predicate<? super T>> predicates],3
org.apache.commons.collections4.functors,AllPredicate,allPredicate,[final Predicate<? super T>... predicates],3
org.apache.commons.collections4.functors,AllPredicate,test,[final T object],2
org.apache.commons.collections4.functors,AndPredicate,andPredicate,[final Predicate<? super T> predicate1, final Predicate<? super T> predicate2],1
org.apache.commons.collections4.functors,AndPredicate,getPredicates,[],1
org.apache.commons.collections4.functors,AndPredicate,test,[final T object],1
org.apache.commons.collections4.functors,AnyPredicate,anyPredicate,[final Collection<? extends Predicate<? super T>> predicates],3
org.apache.commons.collections4.functors,AnyPredicate,anyPredicate,[final Predicate<? super T>... predicates],3
org.apache.commons.collections4.functors,AnyPredicate,test,[final T object],2
org.apache.commons.collections4.functors,CatchAndRethrowClosure,execute,[final T input],3
org.apache.commons.collections4.functors,CatchAndRethrowClosure,executeAndThrow,[T input],1
org.apache.commons.collections4.functors,ChainedClosure,chainedClosure,[final Closure<? super E>... closures],2
org.apache.commons.collections4.functors,ChainedClosure,chainedClosure,[final Collection<? extends Closure<? super E>> closures],2
org.apache.commons.collections4.functors,ChainedClosure,execute,[final T input],1
org.apache.commons.collections4.functors,ChainedClosure,getClosures,[],1
org.apache.commons.collections4.functors,ChainedTransformer,chainedTransformer,[final Collection<? extends Transformer<? super T, ? extends T>> transformers],2
org.apache.commons.collections4.functors,ChainedTransformer,chainedTransformer,[final Transformer<? super T, ? extends T>... transformers],2
org.apache.commons.collections4.functors,ChainedTransformer,getTransformers,[],1
org.apache.commons.collections4.functors,ChainedTransformer,transform,[T object],1
org.apache.commons.collections4.functors,CloneTransformer,cloneTransformer,[],1
org.apache.commons.collections4.functors,CloneTransformer,transform,[final T input],2
org.apache.commons.collections4.functors,ClosureTransformer,closureTransformer,[final Closure<? super T> closure],1
org.apache.commons.collections4.functors,ClosureTransformer,getClosure,[],1
org.apache.commons.collections4.functors,ClosureTransformer,transform,[final T input],1
org.apache.commons.collections4.functors,ComparatorPredicate,comparatorPredicate,[final T object, final Comparator<T> comparator],1
org.apache.commons.collections4.functors,ComparatorPredicate,comparatorPredicate,[final T object, final Comparator<T> comparator, final Criterion criterion],1
org.apache.commons.collections4.functors,ComparatorPredicate,test,[final T target],7
org.apache.commons.collections4.functors,ConstantFactory,constantFactory,[final T constantToReturn],2
org.apache.commons.collections4.functors,ConstantFactory,create,[],1
org.apache.commons.collections4.functors,ConstantFactory,getConstant,[],1
org.apache.commons.collections4.functors,ConstantTransformer,constantTransformer,[final O constantToReturn],2
org.apache.commons.collections4.functors,ConstantTransformer,nullTransformer,[],1
org.apache.commons.collections4.functors,ConstantTransformer,equals,[final Object obj],3
org.apache.commons.collections4.functors,ConstantTransformer,getConstant,[],1
org.apache.commons.collections4.functors,ConstantTransformer,hashCode,[],2
org.apache.commons.collections4.functors,ConstantTransformer,transform,[final T input],1
org.apache.commons.collections4.functors,DefaultEquator,defaultEquator,[],1
org.apache.commons.collections4.functors,DefaultEquator,equate,[final T o1, final T o2],1
org.apache.commons.collections4.functors,DefaultEquator,hash,[final T o],1
org.apache.commons.collections4.functors,DefaultEquator,readResolve,[],1
org.apache.commons.collections4.functors,EqualPredicate,equalPredicate,[final T object],2
org.apache.commons.collections4.functors,EqualPredicate,equalPredicate,[final T object, final Equator<T> equator],2
org.apache.commons.collections4.functors,EqualPredicate,getValue,[],1
org.apache.commons.collections4.functors,EqualPredicate,test,[final T object],2
org.apache.commons.collections4.functors,ExceptionClosure,exceptionClosure,[],1
org.apache.commons.collections4.functors,ExceptionClosure,execute,[final T input],1
org.apache.commons.collections4.functors,ExceptionClosure,readResolve,[],1
org.apache.commons.collections4.functors,ExceptionFactory,exceptionFactory,[],1
org.apache.commons.collections4.functors,ExceptionFactory,create,[],1
org.apache.commons.collections4.functors,ExceptionFactory,readResolve,[],1
org.apache.commons.collections4.functors,ExceptionPredicate,exceptionPredicate,[],1
org.apache.commons.collections4.functors,ExceptionPredicate,readResolve,[],1
org.apache.commons.collections4.functors,ExceptionPredicate,test,[final T object],1
org.apache.commons.collections4.functors,ExceptionTransformer,exceptionTransformer,[],1
org.apache.commons.collections4.functors,ExceptionTransformer,readResolve,[],1
org.apache.commons.collections4.functors,ExceptionTransformer,transform,[final T input],1
org.apache.commons.collections4.functors,FactoryTransformer,factoryTransformer,[final Factory<? extends O> factory],1
org.apache.commons.collections4.functors,FactoryTransformer,getFactory,[],1
org.apache.commons.collections4.functors,FactoryTransformer,transform,[final T input],1
org.apache.commons.collections4.functors,FalsePredicate,falsePredicate,[],1
org.apache.commons.collections4.functors,FalsePredicate,readResolve,[],1
org.apache.commons.collections4.functors,FalsePredicate,test,[final T object],1
org.apache.commons.collections4.functors,ForClosure,forClosure,[final int count, final Closure<? super E> closure],3
org.apache.commons.collections4.functors,ForClosure,execute,[final T input],2
org.apache.commons.collections4.functors,ForClosure,getClosure,[],1
org.apache.commons.collections4.functors,ForClosure,getCount,[],1
org.apache.commons.collections4.functors,FunctorUtils,coerce,[final P predicate],1
org.apache.commons.collections4.functors,FunctorUtils,coerce,[final P transformer],1
org.apache.commons.collections4.functors,FunctorUtils,copy,[final T... consumers],2
org.apache.commons.collections4.functors,FunctorUtils,copy,[final T... predicates],2
org.apache.commons.collections4.functors,FunctorUtils,copy,[final T... transformers],2
org.apache.commons.collections4.functors,FunctorUtils,validate,[final Collection<? extends java.util.function.Predicate<? super T>> predicates],2
org.apache.commons.collections4.functors,FunctorUtils,validate,[final Consumer<?>... consumers],3
org.apache.commons.collections4.functors,FunctorUtils,validate,[final Function<?, ?>... functions],3
org.apache.commons.collections4.functors,FunctorUtils,validate,[final java.util.function.Predicate<?>... predicates],3
org.apache.commons.collections4.functors,IdentityPredicate,identityPredicate,[final T object],2
org.apache.commons.collections4.functors,IdentityPredicate,getValue,[],1
org.apache.commons.collections4.functors,IdentityPredicate,test,[final T object],1
org.apache.commons.collections4.functors,IfClosure,ifClosure,[final Predicate<? super E> predicate, final Closure<? super E> trueClosure],1
org.apache.commons.collections4.functors,IfClosure,ifClosure,[final Predicate<? super E> predicate, final Closure<? super E> trueClosure, final Closure<? super E> falseClosure],1
org.apache.commons.collections4.functors,IfClosure,execute,[final T input],2
org.apache.commons.collections4.functors,IfClosure,getFalseClosure,[],1
org.apache.commons.collections4.functors,IfClosure,getPredicate,[],1
org.apache.commons.collections4.functors,IfClosure,getTrueClosure,[],1
org.apache.commons.collections4.functors,IfTransformer,ifTransformer,[final Predicate<? super I> predicate, final Transformer<? super I, ? extends O> trueTransformer, final Transformer<? super I, ? extends O> falseTransformer],1
org.apache.commons.collections4.functors,IfTransformer,ifTransformer,[final Predicate<? super T> predicate, final Transformer<? super T, ? extends T> trueTransformer],1
org.apache.commons.collections4.functors,IfTransformer,getFalseTransformer,[],1
org.apache.commons.collections4.functors,IfTransformer,getPredicate,[],1
org.apache.commons.collections4.functors,IfTransformer,getTrueTransformer,[],1
org.apache.commons.collections4.functors,IfTransformer,transform,[final T input],2
org.apache.commons.collections4.functors,InstanceofPredicate,instanceOfPredicate,[final Class<?> type],1
org.apache.commons.collections4.functors,InstanceofPredicate,getType,[],1
org.apache.commons.collections4.functors,InstanceofPredicate,test,[final Object object],1
org.apache.commons.collections4.functors,InstantiateFactory,instantiateFactory,[final Class<T> classToInstantiate, final Class<?>[] paramTypes, final Object[] args],3
org.apache.commons.collections4.functors,InstantiateFactory,create,[],5
org.apache.commons.collections4.functors,InstantiateFactory,findConstructor,[],2
org.apache.commons.collections4.functors,InstantiateTransformer,instantiateTransformer,[],1
org.apache.commons.collections4.functors,InstantiateTransformer,instantiateTransformer,[final Class<?>[] paramTypes, final Object[] args],3
